"date","close"
"2014-10-06",52.124001
"2014-10-07",51.914001
"2014-10-08",51.855999
"2014-10-09",51.402000
"2014-10-10",47.382000
"2014-10-13",44.917999
"2014-10-14",45.411999
"2014-10-15",45.939999
"2014-10-16",45.270000
"2014-10-17",45.495998
"2014-10-20",46.094002
"2014-10-21",47.068001
"2014-10-22",46.220001
"2014-10-23",47.057999
"2014-10-24",47.048000
"2014-10-27",44.334000
"2014-10-28",48.554001
"2014-10-29",47.619999
"2014-10-30",47.731998
"2014-10-31",48.340000
"2014-11-03",48.518002
"2014-11-04",47.785999
"2014-11-05",46.194000
"2014-11-06",48.243999
"2014-11-07",48.040001
"2014-11-10",48.386002
"2014-11-11",50.216000
"2014-11-12",49.820000
"2014-11-13",50.340000
"2014-11-14",51.736000
"2014-11-17",50.796001
"2014-11-18",51.540001
"2014-11-19",49.548000
"2014-11-20",49.742001
"2014-11-21",48.556000
"2014-11-24",49.344002
"2014-11-25",49.618000
"2014-11-26",49.688000
"2014-11-28",48.903999
"2014-12-01",46.327999
"2014-12-02",46.285999
"2014-12-03",45.860001
"2014-12-04",45.655998
"2014-12-05",44.742001
"2014-12-08",42.872002
"2014-12-09",43.377998
"2014-12-10",41.967999
"2014-12-11",41.776001
"2014-12-12",41.400002
"2014-12-15",40.807999
"2014-12-16",39.562000
"2014-12-17",41.164001
"2014-12-18",43.652000
"2014-12-19",43.858002
"2014-12-22",44.520000
"2014-12-23",44.194000
"2014-12-24",44.452000
"2014-12-26",45.563999
"2014-12-29",45.141998
"2014-12-30",44.445999
"2014-12-31",44.481998
"2015-01-02",43.862000
"2015-01-05",42.018002
"2015-01-06",42.256001
"2015-01-07",42.189999
"2015-01-08",42.124001
"2015-01-09",41.332001
"2015-01-12",40.442001
"2015-01-13",40.849998
"2015-01-14",38.537998
"2015-01-15",38.374001
"2015-01-16",38.613998
"2015-01-20",38.386002
"2015-01-21",39.313999
"2015-01-22",40.324001
"2015-01-23",40.257999
"2015-01-26",41.310001
"2015-01-27",41.195999
"2015-01-28",39.874001
"2015-01-29",41.040001
"2015-01-30",40.720001
"2015-02-02",42.188000
"2015-02-03",43.672001
"2015-02-04",43.709999
"2015-02-05",44.198002
"2015-02-06",43.472000
"2015-02-09",43.495998
"2015-02-10",43.257999
"2015-02-11",42.560001
"2015-02-12",40.576000
"2015-02-13",40.754002
"2015-02-17",40.869999
"2015-02-18",40.891998
"2015-02-19",42.341999
"2015-02-20",43.422001
"2015-02-23",41.467999
"2015-02-24",40.821999
"2015-02-25",40.751999
"2015-02-26",41.438000
"2015-02-27",40.667999
"2015-03-02",39.466000
"2015-03-03",39.911999
"2015-03-04",40.487999
"2015-03-05",40.125999
"2015-03-06",38.776001
"2015-03-09",38.175999
"2015-03-10",38.063999
"2015-03-11",38.748001
"2015-03-12",38.214001
"2015-03-13",37.736000
"2015-03-16",39.139999
"2015-03-17",38.945999
"2015-03-18",40.141998
"2015-03-19",39.130001
"2015-03-20",39.616001
"2015-03-23",39.925999
"2015-03-24",40.344002
"2015-03-25",38.860001
"2015-03-26",38.082001
"2015-03-27",37.000000
"2015-03-30",38.113998
"2015-03-31",37.754002
"2015-04-01",37.518002
"2015-04-02",38.200001
"2015-04-06",40.619999
"2015-04-07",40.650002
"2015-04-08",41.534000
"2015-04-09",42.018002
"2015-04-10",42.180000
"2015-04-13",41.956001
"2015-04-14",41.492001
"2015-04-15",41.566002
"2015-04-16",41.340000
"2015-04-17",41.358002
"2015-04-20",41.054001
"2015-04-21",41.882000
"2015-04-22",43.888000
"2015-04-23",43.720001
"2015-04-24",43.686001
"2015-04-27",46.310001
"2015-04-28",46.096001
"2015-04-29",46.490002
"2015-04-30",45.209999
"2015-05-01",45.206001
"2015-05-04",46.102001
"2015-05-05",46.590000
"2015-05-06",46.085999
"2015-05-07",47.360001
"2015-05-08",47.321999
"2015-05-11",47.897999
"2015-05-12",48.948002
"2015-05-13",48.636002
"2015-05-14",48.820000
"2015-05-15",49.768002
"2015-05-18",49.750000
"2015-05-19",49.428001
"2015-05-20",48.869999
"2015-05-21",49.124001
"2015-05-22",49.546001
"2015-05-26",49.492001
"2015-05-27",49.486000
"2015-05-28",50.290001
"2015-05-29",50.160000
"2015-06-01",49.889999
"2015-06-02",49.669998
"2015-06-03",49.798000
"2015-06-04",49.183998
"2015-06-05",49.827999
"2015-06-08",51.257999
"2015-06-09",51.200001
"2015-06-10",50.139999
"2015-06-11",50.282001
"2015-06-12",50.138000
"2015-06-15",50.076000
"2015-06-16",50.624001
"2015-06-17",52.082001
"2015-06-18",52.377998
"2015-06-19",52.501999
"2015-06-22",51.958000
"2015-06-23",53.534000
"2015-06-24",53.034000
"2015-06-25",53.757999
"2015-06-26",53.417999
"2015-06-29",52.403999
"2015-06-30",53.652000
"2015-07-01",53.830002
"2015-07-02",56.004002
"2015-07-06",55.944000
"2015-07-07",53.576000
"2015-07-08",50.992001
"2015-07-09",51.584000
"2015-07-10",51.830002
"2015-07-13",52.431999
"2015-07-14",53.130001
"2015-07-15",52.627998
"2015-07-16",53.335999
"2015-07-17",54.931999
"2015-07-20",56.452000
"2015-07-21",53.354000
"2015-07-22",53.574001
"2015-07-23",53.439999
"2015-07-24",53.082001
"2015-07-27",50.602001
"2015-07-28",52.964001
"2015-07-29",52.764000
"2015-07-30",53.358002
"2015-07-31",53.230000
"2015-08-03",51.998001
"2015-08-04",53.256001
"2015-08-05",54.026001
"2015-08-06",49.226002
"2015-08-07",48.501999
"2015-08-10",48.228001
"2015-08-11",47.473999
"2015-08-12",47.633999
"2015-08-13",48.501999
"2015-08-14",48.630001
"2015-08-17",50.998001
"2015-08-18",52.144001
"2015-08-19",51.049999
"2015-08-20",48.436001
"2015-08-21",46.153999
"2015-08-24",43.773998
"2015-08-25",44.006001
"2015-08-26",44.967999
"2015-08-27",48.598000
"2015-08-28",49.695999
"2015-08-31",49.812000
"2015-09-01",47.726002
"2015-09-02",49.537998
"2015-09-03",49.113998
"2015-09-04",48.386002
"2015-09-08",49.633999
"2015-09-09",49.782001
"2015-09-10",49.695999
"2015-09-11",50.048000
"2015-09-14",50.638000
"2015-09-15",50.714001
"2015-09-16",52.450001
"2015-09-17",52.414001
"2015-09-18",52.124001
"2015-09-21",52.840000
"2015-09-22",52.188000
"2015-09-23",52.212002
"2015-09-24",52.624001
"2015-09-25",51.382000
"2015-09-28",49.686001
"2015-09-29",49.330002
"2015-09-30",49.680000
"2015-10-01",47.976002
"2015-10-02",49.514000
"2015-10-05",49.230000
"2015-10-06",48.292000
"2015-10-07",46.391998
"2015-10-08",45.344002
"2015-10-09",44.138000
"2015-10-12",43.116001
"2015-10-13",43.849998
"2015-10-14",43.375999
"2015-10-15",44.262001
"2015-10-16",45.402000
"2015-10-19",45.619999
"2015-10-20",42.605999
"2015-10-21",42.018002
"2015-10-22",42.344002
"2015-10-23",41.818001
"2015-10-26",43.051998
"2015-10-27",42.070000
"2015-10-28",42.591999
"2015-10-29",42.326000
"2015-10-30",41.386002
"2015-11-02",42.757999
"2015-11-03",41.669998
"2015-11-04",46.326000
"2015-11-05",46.354000
"2015-11-06",46.472000
"2015-11-09",45.066002
"2015-11-10",43.299999
"2015-11-11",43.816002
"2015-11-12",42.588001
"2015-11-13",41.438000
"2015-11-16",42.862000
"2015-11-17",42.799999
"2015-11-18",44.214001
"2015-11-19",44.360001
"2015-11-20",44.001999
"2015-11-23",43.549999
"2015-11-24",43.650002
"2015-11-25",45.928001
"2015-11-27",46.321999
"2015-11-30",46.051998
"2015-12-01",47.438000
"2015-12-02",46.397999
"2015-12-03",46.542000
"2015-12-04",46.076000
"2015-12-07",46.226002
"2015-12-08",45.344002
"2015-12-09",44.903999
"2015-12-10",45.414001
"2015-12-11",43.403999
"2015-12-14",43.716000
"2015-12-15",44.217999
"2015-12-16",46.902000
"2015-12-17",46.678001
"2015-12-18",46.091999
"2015-12-21",46.512001
"2015-12-22",45.990002
"2015-12-23",45.939999
"2015-12-24",46.113998
"2015-12-28",45.790001
"2015-12-29",47.438000
"2015-12-30",47.618000
"2015-12-31",48.001999
"2016-01-04",44.681999
"2016-01-05",44.686001
"2016-01-06",43.807999
"2016-01-07",43.130001
"2016-01-08",42.200001
"2016-01-11",41.570000
"2016-01-12",41.993999
"2016-01-13",40.062000
"2016-01-14",41.236000
"2016-01-15",40.998001
"2016-01-19",40.944000
"2016-01-20",39.740002
"2016-01-21",39.993999
"2016-01-22",40.509998
"2016-01-25",39.276001
"2016-01-26",38.712002
"2016-01-27",37.613998
"2016-01-28",37.939999
"2016-01-29",38.240002
"2016-02-01",39.388000
"2016-02-02",36.556000
"2016-02-03",34.695999
"2016-02-04",35.066002
"2016-02-05",32.520000
"2016-02-08",29.598000
"2016-02-09",29.650000
"2016-02-10",28.733999
"2016-02-11",30.094000
"2016-02-12",30.208000
"2016-02-16",31.034000
"2016-02-17",33.736000
"2016-02-18",33.354000
"2016-02-19",33.316002
"2016-02-22",35.548000
"2016-02-23",35.442001
"2016-02-24",35.799999
"2016-02-25",37.486000
"2016-02-26",38.068001
"2016-02-29",38.386002
"2016-03-01",37.270000
"2016-03-02",37.667999
"2016-03-03",39.147999
"2016-03-04",40.208000
"2016-03-07",41.057999
"2016-03-08",40.520000
"2016-03-09",41.743999
"2016-03-10",41.035999
"2016-03-11",41.500000
"2016-03-14",43.029999
"2016-03-15",43.667999
"2016-03-16",44.386002
"2016-03-17",45.276001
"2016-03-18",46.548000
"2016-03-21",47.664001
"2016-03-22",46.848000
"2016-03-23",44.515999
"2016-03-24",45.549999
"2016-03-28",46.051998
"2016-03-29",46.026001
"2016-03-30",45.377998
"2016-03-31",45.953999
"2016-04-01",47.518002
"2016-04-04",49.397999
"2016-04-05",51.094002
"2016-04-06",53.084000
"2016-04-07",51.439999
"2016-04-08",50.014000
"2016-04-11",49.984001
"2016-04-12",49.563999
"2016-04-13",50.905998
"2016-04-14",50.372002
"2016-04-15",50.902000
"2016-04-18",50.776001
"2016-04-19",49.473999
"2016-04-20",49.993999
"2016-04-21",49.658001
"2016-04-22",50.750000
"2016-04-25",50.363998
"2016-04-26",50.748001
"2016-04-27",50.293999
"2016-04-28",49.542000
"2016-04-29",48.152000
"2016-05-02",48.360001
"2016-05-03",46.464001
"2016-05-04",44.512001
"2016-05-05",42.306000
"2016-05-06",42.986000
"2016-05-09",41.784000
"2016-05-10",41.737999
"2016-05-11",41.792000
"2016-05-12",41.456001
"2016-05-13",41.521999
"2016-05-16",41.658001
"2016-05-17",40.931999
"2016-05-18",42.234001
"2016-05-19",43.042000
"2016-05-20",44.056000
"2016-05-23",43.243999
"2016-05-24",43.582001
"2016-05-25",43.916000
"2016-05-26",45.023998
"2016-05-27",44.608002
"2016-05-31",44.646000
"2016-06-01",43.911999
"2016-06-02",43.792000
"2016-06-03",43.798000
"2016-06-06",44.136002
"2016-06-07",46.467999
"2016-06-08",47.104000
"2016-06-09",45.872002
"2016-06-10",43.757999
"2016-06-13",43.574001
"2016-06-14",42.992001
"2016-06-15",43.540001
"2016-06-16",43.585999
"2016-06-17",43.094002
"2016-06-20",43.939999
"2016-06-21",43.922001
"2016-06-22",39.332001
"2016-06-23",39.279999
"2016-06-24",38.630001
"2016-06-27",39.709999
"2016-06-28",40.358002
"2016-06-29",42.037998
"2016-06-30",42.456001
"2016-07-01",43.299999
"2016-07-05",42.796001
"2016-07-06",42.888000
"2016-07-07",43.188000
"2016-07-08",43.355999
"2016-07-11",44.956001
"2016-07-12",44.930000
"2016-07-13",44.506001
"2016-07-14",44.306000
"2016-07-15",44.080002
"2016-07-18",45.250000
"2016-07-19",45.051998
"2016-07-20",45.672001
"2016-07-21",44.099998
"2016-07-22",44.453999
"2016-07-25",46.001999
"2016-07-26",45.902000
"2016-07-27",45.698002
"2016-07-28",46.122002
"2016-07-29",46.958000
"2016-08-01",46.001999
"2016-08-02",45.439999
"2016-08-03",45.158001
"2016-08-04",46.122002
"2016-08-05",46.006001
"2016-08-08",45.231998
"2016-08-09",45.816002
"2016-08-10",45.130001
"2016-08-11",44.981998
"2016-08-12",45.122002
"2016-08-15",45.118000
"2016-08-16",44.722000
"2016-08-17",44.647999
"2016-08-18",44.702000
"2016-08-19",45.000000
"2016-08-22",44.585999
"2016-08-23",44.967999
"2016-08-24",44.523998
"2016-08-25",44.192001
"2016-08-26",43.998001
"2016-08-29",43.040001
"2016-08-30",42.268002
"2016-08-31",42.402000
"2016-09-01",40.153999
"2016-09-02",39.556000
"2016-09-06",40.566002
"2016-09-07",40.341999
"2016-09-08",39.472000
"2016-09-09",38.894001
"2016-09-12",39.660000
"2016-09-13",39.209999
"2016-09-14",39.282001
"2016-09-15",40.084000
"2016-09-16",41.080002
"2016-09-19",41.268002
"2016-09-20",40.928001
"2016-09-21",41.043999
"2016-09-22",41.285999
"2016-09-23",41.490002
"2016-09-26",41.798000
"2016-09-27",41.161999
"2016-09-28",41.254002
"2016-09-29",40.139999
"2016-09-30",40.806000
"2016-10-03",42.740002
"2016-10-04",42.282001
"2016-10-05",41.692001
"2016-10-06",40.200001
"2016-10-07",39.321999
"2016-10-10",40.189999
"2016-10-11",40.020000
"2016-10-12",40.301998
"2016-10-13",40.048000
"2016-10-14",39.301998
"2016-10-17",38.792000
"2016-10-18",39.820000
"2016-10-19",40.712002
"2016-10-20",39.820000
"2016-10-21",40.018002
"2016-10-24",40.551998
"2016-10-25",40.467999
"2016-10-26",40.448002
"2016-10-27",40.801998
"2016-10-28",39.993999
"2016-10-31",39.546001
"2016-11-01",38.158001
"2016-11-02",37.604000
"2016-11-03",37.484001
"2016-11-04",38.112000
"2016-11-07",38.641998
"2016-11-08",38.987999
"2016-11-09",38.012001
"2016-11-10",37.070000
"2016-11-11",37.712002
"2016-11-14",36.290001
"2016-11-15",36.754002
"2016-11-16",36.785999
"2016-11-17",37.731998
"2016-11-18",37.004002
"2016-11-21",36.903999
"2016-11-22",38.234001
"2016-11-23",38.627998
"2016-11-25",39.330002
"2016-11-28",39.223999
"2016-11-29",37.914001
"2016-11-30",37.880001
"2016-12-01",36.375999
"2016-12-02",36.293999
"2016-12-05",37.360001
"2016-12-06",37.169998
"2016-12-07",38.630001
"2016-12-08",38.458000
"2016-12-09",38.436001
"2016-12-12",38.486000
"2016-12-13",39.630001
"2016-12-14",39.737999
"2016-12-15",39.515999
"2016-12-16",40.498001
"2016-12-19",40.546001
"2016-12-20",41.757999
"2016-12-21",41.540001
"2016-12-22",41.689999
"2016-12-23",42.667999
"2016-12-27",43.905998
"2016-12-28",43.948002
"2016-12-29",42.936001
"2016-12-30",42.737999
"2017-01-03",43.397999
"2017-01-04",45.397999
"2017-01-05",45.349998
"2017-01-06",45.801998
"2017-01-09",46.256001
"2017-01-10",45.973999
"2017-01-11",45.945999
"2017-01-12",45.917999
"2017-01-13",47.549999
"2017-01-17",47.116001
"2017-01-18",47.672001
"2017-01-19",48.751999
"2017-01-20",48.945999
"2017-01-23",49.784000
"2017-01-24",50.922001
"2017-01-25",50.894001
"2017-01-26",50.501999
"2017-01-27",50.590000
"2017-01-30",50.125999
"2017-01-31",50.386002
"2017-02-01",49.848000
"2017-02-02",50.310001
"2017-02-03",50.265999
"2017-02-06",51.554001
"2017-02-07",51.495998
"2017-02-08",52.416000
"2017-02-09",53.840000
"2017-02-10",53.846001
"2017-02-13",56.119999
"2017-02-14",56.195999
"2017-02-15",55.952000
"2017-02-16",53.790001
"2017-02-17",54.445999
"2017-02-21",55.478001
"2017-02-22",54.702000
"2017-02-23",51.198002
"2017-02-24",51.400002
"2017-02-27",49.245998
"2017-02-28",49.998001
"2017-03-01",50.004002
"2017-03-02",50.096001
"2017-03-03",50.313999
"2017-03-06",50.242001
"2017-03-07",49.717999
"2017-03-08",49.374001
"2017-03-09",48.980000
"2017-03-10",48.737999
"2017-03-13",49.234001
"2017-03-14",51.599998
"2017-03-15",51.146000
"2017-03-16",52.410000
"2017-03-17",52.299999
"2017-03-20",52.383999
"2017-03-21",50.136002
"2017-03-22",51.001999
"2017-03-23",50.956001
"2017-03-24",52.632000
"2017-03-27",54.043999
"2017-03-28",55.490002
"2017-03-29",55.476002
"2017-03-30",55.584000
"2017-03-31",55.660000
"2017-04-03",59.703999
"2017-04-04",60.740002
"2017-04-05",59.000000
"2017-04-06",59.740002
"2017-04-07",60.507999
"2017-04-10",62.478001
"2017-04-11",61.742001
"2017-04-12",59.368000
"2017-04-13",60.799999
"2017-04-17",60.287998
"2017-04-18",60.049999
"2017-04-19",61.104000
"2017-04-20",60.501999
"2017-04-21",61.119999
"2017-04-24",61.605999
"2017-04-25",62.757999
"2017-04-26",62.034000
"2017-04-27",61.726002
"2017-04-28",62.813999
"2017-05-01",64.566002
"2017-05-02",63.778000
"2017-05-03",62.203999
"2017-05-04",59.091999
"2017-05-05",61.669998
"2017-05-08",61.438000
"2017-05-09",64.251999
"2017-05-10",65.043999
"2017-05-11",64.620003
"2017-05-12",64.961998
"2017-05-15",63.175999
"2017-05-16",63.402000
"2017-05-17",61.222000
"2017-05-18",62.612000
"2017-05-19",62.166000
"2017-05-22",62.070000
"2017-05-23",60.771999
"2017-05-24",62.043999
"2017-05-25",63.366001
"2017-05-26",65.028000
"2017-05-30",67.019997
"2017-05-31",68.202003
"2017-06-01",68.073997
"2017-06-02",67.970001
"2017-06-05",69.463997
"2017-06-06",70.570000
"2017-06-07",71.930000
"2017-06-08",74.000000
"2017-06-09",71.463997
"2017-06-12",71.802002
"2017-06-13",75.190002
"2017-06-14",76.132004
"2017-06-15",75.068001
"2017-06-16",74.279999
"2017-06-19",73.959999
"2017-06-20",74.447998
"2017-06-21",75.279999
"2017-06-22",76.522003
"2017-06-23",76.690002
"2017-06-26",75.498001
"2017-06-27",72.473999
"2017-06-28",74.248001
"2017-06-29",72.150002
"2017-06-30",72.321999
"2017-07-03",70.524002
"2017-07-05",65.417999
"2017-07-06",61.765999
"2017-07-07",62.644001
"2017-07-10",63.209999
"2017-07-11",65.444000
"2017-07-12",65.903999
"2017-07-13",64.681999
"2017-07-14",65.556000
"2017-07-17",63.914001
"2017-07-18",65.648003
"2017-07-19",65.052002
"2017-07-20",65.984001
"2017-07-21",65.680000
"2017-07-24",68.503998
"2017-07-25",67.919998
"2017-07-26",68.769997
"2017-07-27",66.891998
"2017-07-28",67.014000
"2017-07-31",64.694000
"2017-08-01",63.914001
"2017-08-02",65.178001
"2017-08-03",69.417999
"2017-08-04",71.382004
"2017-08-07",71.033997
"2017-08-08",73.043999
"2017-08-09",72.706001
"2017-08-10",71.080002
"2017-08-11",71.573997
"2017-08-14",72.760002
"2017-08-15",72.466003
"2017-08-16",72.582001
"2017-08-17",70.384003
"2017-08-18",69.491997
"2017-08-21",67.571999
"2017-08-22",68.269997
"2017-08-23",70.554001
"2017-08-24",70.585999
"2017-08-25",69.610001
"2017-08-28",69.132004
"2017-08-29",69.472000
"2017-08-30",70.636002
"2017-08-31",71.180000
"2017-09-01",71.080002
"2017-09-05",69.917999
"2017-09-06",68.905998
"2017-09-07",70.122002
"2017-09-08",68.680000
"2017-09-11",72.737999
"2017-09-12",72.550003
"2017-09-13",73.246002
"2017-09-14",75.528000
"2017-09-15",75.961998
"2017-09-18",77.000000
"2017-09-19",75.019997
"2017-09-20",74.781998
"2017-09-21",73.295998
"2017-09-22",70.218002
"2017-09-25",68.998001
"2017-09-26",69.050003
"2017-09-27",68.194000
"2017-09-28",67.919998
"2017-09-29",68.220001
"2017-10-02",68.306000
"2017-10-03",69.627998
"2017-10-04",71.001999
"2017-10-05",71.066002
"2017-10-06",71.375999
"2017-10-09",68.587997
"2017-10-10",71.117996
"2017-10-11",70.919998
"2017-10-12",71.136002
"2017-10-13",71.113998
"2017-10-16",70.120003
"2017-10-17",71.150002
"2017-10-18",71.930000
"2017-10-19",70.362000
"2017-10-20",69.019997
"2017-10-23",67.403999
"2017-10-24",67.468002
"2017-10-25",65.167999
"2017-10-26",65.234001
"2017-10-27",64.174004
"2017-10-30",64.015999
"2017-10-31",66.306000
"2017-11-01",64.216003
"2017-11-02",59.852001
"2017-11-03",61.217999
"2017-11-06",60.556000
"2017-11-07",61.209999
"2017-11-08",60.877998
"2017-11-09",60.598000
"2017-11-10",60.598000
"2017-11-13",63.080002
"2017-11-14",61.740002
"2017-11-15",62.259998
"2017-11-16",62.500000
"2017-11-17",63.009998
"2017-11-20",61.748001
"2017-11-21",63.562000
"2017-11-22",62.520000
"2017-11-24",63.110001
"2017-11-27",63.362000
"2017-11-28",63.509998
"2017-11-29",61.507999
"2017-11-30",61.770000
"2017-12-01",61.306000
"2017-12-04",61.040001
"2017-12-05",60.740002
"2017-12-06",62.652000
"2017-12-07",62.248001
"2017-12-08",63.026001
"2017-12-11",65.781998
"2017-12-12",68.206001
"2017-12-13",67.806000
"2017-12-14",67.578003
"2017-12-15",68.690002
"2017-12-18",67.774002
"2017-12-19",66.220001
"2017-12-20",65.795998
"2017-12-21",66.332001
"2017-12-22",65.040001
"2017-12-26",63.458000
"2017-12-27",62.327999
"2017-12-28",63.071999
"2017-12-29",62.270000
"2018-01-02",64.106003
"2018-01-03",63.450001
"2018-01-04",62.924000
"2018-01-05",63.316002
"2018-01-08",67.281998
"2018-01-09",66.737999
"2018-01-10",66.959999
"2018-01-11",67.589996
"2018-01-12",67.244003
"2018-01-16",68.012001
"2018-01-17",69.431999
"2018-01-18",68.914001
"2018-01-19",70.003998
"2018-01-22",70.311996
"2018-01-23",70.557999
"2018-01-24",69.178001
"2018-01-25",67.528000
"2018-01-26",68.570000
"2018-01-29",69.905998
"2018-01-30",69.164001
"2018-01-31",70.862000
"2018-02-01",69.849998
"2018-02-02",68.750000
"2018-02-05",66.625999
"2018-02-06",66.793999
"2018-02-07",69.000000
"2018-02-08",63.046001
"2018-02-09",62.084000
"2018-02-12",63.146000
"2018-02-13",64.732002
"2018-02-14",64.461998
"2018-02-15",66.814003
"2018-02-16",67.098000
"2018-02-20",66.954002
"2018-02-21",66.660004
"2018-02-22",69.234001
"2018-02-23",70.410004
"2018-02-26",71.484001
"2018-02-27",70.197998
"2018-02-28",68.612000
"2018-03-01",66.185997
"2018-03-02",67.024002
"2018-03-05",66.669998
"2018-03-06",65.639999
"2018-03-07",66.459999
"2018-03-08",65.820000
"2018-03-09",65.433998
"2018-03-12",69.101997
"2018-03-13",68.367996
"2018-03-14",65.325996
"2018-03-15",65.120003
"2018-03-16",64.269997
"2018-03-19",62.712002
"2018-03-20",62.110001
"2018-03-21",63.306000
"2018-03-22",61.820000
"2018-03-23",60.307999
"2018-03-26",60.835999
"2018-03-27",55.835999
"2018-03-28",51.556000
"2018-03-29",53.226002
"2018-04-02",50.495998
"2018-04-03",53.506001
"2018-04-04",57.388000
"2018-04-05",61.144001
"2018-04-06",59.860001
"2018-04-09",57.931999
"2018-04-10",60.939999
"2018-04-11",60.186001
"2018-04-12",58.816002
"2018-04-13",60.068001
"2018-04-16",58.242001
"2018-04-17",57.537998
"2018-04-18",58.669998
"2018-04-19",60.015999
"2018-04-20",58.048000
"2018-04-23",56.674000
"2018-04-24",56.692001
"2018-04-25",56.138000
"2018-04-26",57.096001
"2018-04-27",58.816002
"2018-04-30",58.779999
"2018-05-01",59.984001
"2018-05-02",60.230000
"2018-05-03",56.889999
"2018-05-04",58.818001
"2018-05-07",60.554001
"2018-05-08",60.394001
"2018-05-09",61.369999
"2018-05-10",61.004002
"2018-05-11",60.212002
"2018-05-14",58.394001
"2018-05-15",56.835999
"2018-05-16",57.296001
"2018-05-17",56.908001
"2018-05-18",55.363998
"2018-05-21",56.897999
"2018-05-22",55.001999
"2018-05-23",55.813999
"2018-05-24",55.570000
"2018-05-25",55.770000
"2018-05-29",56.751999
"2018-05-30",58.344002
"2018-05-31",56.945999
"2018-06-01",58.363998
"2018-06-04",59.348000
"2018-06-05",58.226002
"2018-06-06",63.900002
"2018-06-07",63.217999
"2018-06-08",63.532001
"2018-06-11",66.419998
"2018-06-12",68.554001
"2018-06-13",68.956001
"2018-06-14",71.543999
"2018-06-15",71.634003
"2018-06-18",74.166000
"2018-06-19",70.510002
"2018-06-20",72.444000
"2018-06-21",69.501999
"2018-06-22",66.725998
"2018-06-25",66.601997
"2018-06-26",68.400002
"2018-06-27",68.900002
"2018-06-28",69.986000
"2018-06-29",68.589996
"2018-07-02",67.014000
"2018-07-03",62.172001
"2018-07-05",61.832001
"2018-07-06",61.779999
"2018-07-09",63.702000
"2018-07-10",64.494003
"2018-07-11",63.792000
"2018-07-12",63.341999
"2018-07-13",63.773998
"2018-07-16",62.020000
"2018-07-17",64.538002
"2018-07-18",64.769997
"2018-07-19",64.045998
"2018-07-20",62.716000
"2018-07-23",60.639999
"2018-07-24",59.486000
"2018-07-25",61.748001
"2018-07-26",61.330002
"2018-07-27",59.436001
"2018-07-30",58.034000
"2018-07-31",59.627998
"2018-08-01",60.167999
"2018-08-02",69.907997
"2018-08-03",69.634003
"2018-08-06",68.398003
"2018-08-07",75.914001
"2018-08-08",74.068001
"2018-08-09",70.489998
"2018-08-10",71.098000
"2018-08-13",71.281998
"2018-08-14",69.528000
"2018-08-15",67.737999
"2018-08-16",67.089996
"2018-08-17",61.099998
"2018-08-20",61.688000
"2018-08-21",64.379997
"2018-08-22",64.328003
"2018-08-23",64.019997
"2018-08-24",64.564003
"2018-08-27",63.854000
"2018-08-28",62.372002
"2018-08-29",61.001999
"2018-08-30",60.630001
"2018-08-31",60.332001
"2018-09-04",57.790001
"2018-09-05",56.147999
"2018-09-06",56.189999
"2018-09-07",52.647999
"2018-09-10",57.099998
"2018-09-11",55.888000
"2018-09-12",58.108002
"2018-09-13",57.891998
"2018-09-14",59.040001
"2018-09-17",58.967999
"2018-09-18",56.992001
"2018-09-19",59.804001
"2018-09-20",59.666000
"2018-09-21",59.820000
"2018-09-24",59.936001
"2018-09-25",60.198002
"2018-09-26",61.916000
"2018-09-27",61.504002
"2018-09-28",52.953999
"2018-10-01",62.139999
"2018-10-02",60.203999
"2018-10-03",58.959999
"2018-10-04",56.366001
"2018-10-05",52.389999
"2018-10-08",50.112000
"2018-10-09",52.560001
"2018-10-10",51.375999
"2018-10-11",50.445999
"2018-10-12",51.756001
"2018-10-15",51.917999
"2018-10-16",55.318001
"2018-10-17",54.355999
"2018-10-18",52.782001
"2018-10-19",52.000000
"2018-10-22",52.189999
"2018-10-23",58.827999
"2018-10-24",57.700001
"2018-10-25",62.972000
"2018-10-26",66.180000
"2018-10-29",66.970001
"2018-10-30",65.980003
"2018-10-31",67.463997
"2018-11-01",68.856003
"2018-11-02",69.281998
"2018-11-05",68.279999
"2018-11-06",68.211998
"2018-11-07",69.632004
"2018-11-08",70.279999
"2018-11-09",70.101997
"2018-11-12",66.255997
"2018-11-13",67.746002
"2018-11-14",68.800003
"2018-11-15",69.688004
"2018-11-16",70.862000
"2018-11-19",70.694000
"2018-11-20",69.498001
"2018-11-21",67.638000
"2018-11-23",65.166000
"2018-11-26",69.199997
"2018-11-27",68.783997
"2018-11-28",69.573997
"2018-11-29",68.234001
"2018-11-30",70.096001
"2018-12-03",71.697998
"2018-12-04",71.940002
"2018-12-06",72.612000
"2018-12-07",71.594002
"2018-12-10",73.029999
"2018-12-11",73.351997
"2018-12-12",73.320000
"2018-12-13",75.358002
"2018-12-14",73.141998
"2018-12-17",69.683998
"2018-12-18",67.405998
"2018-12-19",66.594002
"2018-12-20",63.076000
"2018-12-21",63.953999
"2018-12-24",59.077999
"2018-12-26",65.218002
"2018-12-27",63.226002
"2018-12-28",66.774002
"2018-12-31",66.559998
"2019-01-02",62.023998
"2019-01-03",60.071999
"2019-01-04",63.537998
"2019-01-07",66.991997
"2019-01-08",67.070000
"2019-01-09",67.706001
"2019-01-10",68.994003
"2019-01-11",69.452003
"2019-01-14",66.879997
